Name,Comment,Time,Likes,Reply Count
Dhruv Vaniya,Guruji price kya hai 😀,2022-09-04T19:09:05Z,0,0
Rohit Agarwal,70 lakh,2022-09-04T16:58:35Z,0,0
Asif Kalam,How can you say ... These  pieces are from mars,2022-09-04T16:27:34Z,0,0
Farhan Akbar,FizooL,2022-09-04T15:53:44Z,0,0
Space.eye. techz,"Acha nhi lg rha h dekhne me 🙄<br>Rkhne me problem , pakadne me problem aur bhari hone ke karan chlane me problem .",2022-09-04T15:00:14Z,0,0
TecH Bangla Info,That&#39;s Great 🤩,2022-09-04T13:32:02Z,0,0
Sayam Gupta,I have ordered the phone from this same company for me one month ago. The iPhone collection of this company is so much i customised for me a 70000 thousand dollars mobile for me,2022-09-04T13:17:49Z,0,1
Saurav Kumar,World ka  number one phone 📱🇮🇳🇮🇳,2022-09-04T12:28:48Z,0,0
Music Library,<b>You know price 64 Lac</b><br>😍😍😍😍😍😍😍😍,2022-09-04T11:20:07Z,1,0
muhammad hamxa,karachi robbers waiting for guruji visit pakistan😅😂,2022-09-04T09:51:58Z,0,0
suman3236,No Apple logo on iphone. 😆😂🤣,2022-09-04T09:47:39Z,0,0
Mannered Harshit,giveaway kardo,2022-09-04T08:56:36Z,1,0
D Shaikh,Ye pocket me kaise jyega ?,2022-09-04T08:42:26Z,0,0
ALI FITNESS SOLUTION,not really intresting,2022-09-04T07:46:34Z,0,0
Vinay Mharse,"First owner in india <a href=""http://www.youtube.com/results?search_query=%23proud"">#proud</a> 🇮🇳",2022-09-04T06:50:53Z,1,0
Amit GHOSH,80000$ =64 lakh price..,2022-09-04T04:45:54Z,2,0
The Knight gamer yt,Bhut ammer hai ye mujhe redeem code dedo,2022-09-04T03:38:01Z,0,0
2F MAX GAMER,All watch video after watching the video of Sandeep Maheshwari sir.😇😜,2022-09-04T03:32:09Z,2,0
Vivek Patel,Iska time or normal watch ka time alag h kya sir 🤔,2022-09-03T21:27:20Z,0,0
SHUBHAM _281,1 iPhone dedo sir 😭😭😭,2022-09-03T17:14:15Z,0,0
Funcky,Giveaway kab hoga ?,2022-09-03T16:58:32Z,1,0
SOUMYA_ODISHA 🅥,Who seen after Sandeep maheswari channel .....,2022-09-03T15:51:27Z,1,0
Ravindra Pansare,Giveaway kab Kar rhe ho😂😂🙏,2022-09-03T15:39:24Z,0,0
tvs boy prasant 🤘,"Welcome to the new episode we can&#39;t afford, but still waiting 😁😁😭",2022-09-03T14:26:46Z,9,0
RKO,"80k $ ka hai , he told on interview with Sandeep Maheshwari",2022-09-03T12:48:26Z,2,0
कृषी सल्ला,Tumhara wala i phone bhej do idhar bhai,2022-09-03T12:43:20Z,0,0
Magnus Mohit,Some influencers takes mirror selfie and flex their apple logo and here TG having limited edition of everything,2022-09-03T11:30:34Z,0,0
CLUTCH KING BUS TRIKE,64 लाख,2022-09-03T11:16:45Z,2,0
Vishal Kumar,64 lakhs ka hai,2022-09-03T10:26:52Z,1,0
Chupa Rustam,64/ 65 lacks 😍,2022-09-03T10:11:29Z,1,0
Shaibaaz Khan,ONLY 64 LAKHS,2022-09-03T10:03:22Z,0,0
Rabindra Nanda,Very nice,2022-09-03T08:40:52Z,0,0
Soumya 👑,Yeh koi factory hai kya,2022-09-03T07:30:31Z,0,0
rohit singh,Aur log desh me garibi se mr rhe hai<br><br>Sir RATAN TATA JI jaise log desh k leye apna sabkuch de rhe hai,2022-09-03T07:25:18Z,0,0
Mr indian crafter,Mast maal hai 😂😂,2022-09-03T07:09:05Z,0,0
Moladiya Varun,Really appreciate 38438 vw92hd63frorvo4c93h13rbirds4,2022-09-03T06:55:20Z,0,0
Jogesh Bhaumik,Rich look 😎,2022-09-03T06:32:25Z,1,0
Rahul Chavan,I don&#39;t want this even its give me free,2022-09-03T06:01:27Z,0,0
Sairaj Chandan,We need a cover for cover....,2022-09-03T05:59:22Z,0,0
Shravan Kumar,80 लाख 😳😳😳,2022-09-03T05:44:35Z,0,0
Shravan Kumar,Gev awy krdo guru ji,2022-09-03T05:41:32Z,0,0
Oppies Gamer,How many of you here after sandeep maheshwari video😅 toko like 🌝,2022-09-03T04:43:23Z,0,0
MHA Osmani,Mashallah bahut Achcha hai😊😊😊😘😘,2022-09-03T04:16:32Z,0,0
ᏒᎪᏉᎪᏞ ƦƠƝƛƘ,this phone price around 14 15 lakh,2022-09-03T04:05:44Z,0,0
unlikely likeable,Such a waste of money! 🤣,2022-09-02T21:46:44Z,0,0
Shani Dev Mahraj aali 🚩🙏v,Love you,2022-09-02T21:08:03Z,1,1
Ashu Lohan,Sir iska giveaway kr do🔥🔥🔥,2022-09-02T19:58:27Z,1,1
Desi Vibes,Hai to ye phone hi na 🤨,2022-09-02T19:36:58Z,1,1
Manjur Alam,"Jinko nahi pata ki prize kitna ho sakta hai??<br> Oh Jaan le <a href=""http://www.youtube.com/results?search_query=%2364_lakh"">#64_Lakh</a> ka yeh phone hai....",2022-09-02T19:29:55Z,0,0
Urban Gobindgarhia,64 lakhs phone am shocked 🙃🙁,2022-09-02T19:15:56Z,1,1
RRD THE RAPPER,From sandeep maheshwari video here 😂,2022-09-02T19:07:33Z,0,0
AS FILMS,Nice phone dada,2022-09-02T18:46:31Z,1,1
sourav masih,64 lakh ka h ye 😯😮,2022-09-02T17:48:07Z,1,1
Ashish Roy vlog,"<a href=""https://youtu.be/Bgr2q03xeYE"">https://youtu.be/Bgr2q03xeYE</a>",2022-09-02T17:45:47Z,1,1
Shani Dev Pujari.,Please Sar mujhe bhi iPhone de do,2022-09-02T17:42:27Z,2,3
Nath (yogi ) Community,Hamko to bokwas laga 😜,2022-09-02T17:37:08Z,1,1
Md sharyar Alam,Meko normal hi wala gift krde,2022-09-02T16:57:42Z,1,2
Kaushik,"I mean, why?",2022-09-02T16:37:45Z,0,0
Dk Arjun Kumar,It&#39;s price could be around 10k dollars.<br>Means Indian 800k rupies.<br>Am i right gaurav bhai?,2022-09-02T16:37:32Z,1,1
Kamal Gupta,"Bakwas phone back Aisa lagta hai back khilona hai,jeb be rakhne par bhi chubhega aur haath me bhi,Aur kaam toh sirf. Display, different ports &amp; camera ka hi mostly hota hai<br>Achha hua 1 hi edition nikala company ne<br>Warna Shayad Museum me Rakhna Padta aur editions ko 🤣🤣🤣🤣",2022-09-02T16:28:16Z,1,1
Dixit Patel,👍🏻👍🏻👍🏻👍🏻,2022-09-02T16:23:24Z,1,1
devil gaming Rj,Gjb,2022-09-02T15:40:17Z,2,1
Technical Vishesh,Maza aa gaya 🥰🔥,2022-09-02T14:41:32Z,1,1
Aahan Sid,Ye to tatti hai,2022-09-02T13:03:45Z,1,1
A.J.gaming,64 lakh ka phone,2022-09-02T13:02:50Z,1,1
TYPATEL SHORT,After Sandeep maheshwari video 😂,2022-09-02T12:43:24Z,1,1
Thakur Avinash,Who came out here after sandeep maheshwari&#39;s video😂😂,2022-09-02T12:31:53Z,1,1
shorts with shorts,Mujhe de dijiye,2022-09-02T11:51:00Z,1,1
Deepak Gupta,End ma yai kehna toh jaruri hai na like share subscribe jarur kariya akhir iss phn ki kimat kaha se wasulengai humhi log se na,2022-09-02T11:48:19Z,1,1
Jafar Naikwadi,"Sir aapke channel pe giveaway ho raha hai to announce kar do ,mere clg start hue hai but notes mere phone ke pdf me open nahi ho paa rahe ,aap giveaway kar doge to shayad meri kuch help ho jaaye",2022-09-02T11:32:35Z,1,1
💖 MANJAY 💖,Mujhe aaj pata chala 64 lack ka fone hai 80 thousand dollars,2022-09-02T11:29:02Z,1,1
varender singh,6400000 rs. lakh ka iphon,2022-09-02T11:22:24Z,1,0
Harjeet Cheema,I have disliked video because your channel showing lot of adds. 👎,2022-09-02T11:19:47Z,1,0
Pigeon A.C.,Sir ek phone mujhe gift kar do koi bhi,2022-09-02T11:10:01Z,1,1
Joyanta Roy,By link dijiye sir 😁😁,2022-09-02T10:31:06Z,1,1
Vícky,Iska bhi giveaway hona chahiye 🌚,2022-09-02T10:21:25Z,1,1
Sahil Saini,64 lack,2022-09-02T10:01:17Z,1,0
131-Dipesh Ramdas Gawad,Technically most informative channel😍,2022-09-02T09:57:48Z,1,1
Abhi Editor,64 lakh ka h sir 🌍,2022-09-02T09:12:58Z,1,1
Akash Gupta Official,Sir Ek Phone Hume Bhi Dey Dijiye Mein Bahut Garib hai,2022-09-02T08:57:59Z,1,1
Sai Potdar,so now do the drop test or giveaway... 🤣🤣🤣,2022-09-02T08:52:33Z,1,1
Anmolpreet Singh,Nice 👍🏻,2022-09-02T08:49:29Z,1,1
Raja Sahu,Ghar chala jayenga is me🤣,2022-09-02T08:16:23Z,0,0
fgh,Chl Bhai mai too 150 rs se jyada nhi duga 😏,2022-09-02T08:04:39Z,0,0
Sameer kk,₹ 6400000/- price,2022-09-02T07:36:59Z,0,0
Gurpreet Singh,Bhagwan Apko  or  tarqi de  bhai ♥ love u big brother  ❤,2022-09-02T07:33:38Z,0,0
Relaxing Music Forever,"iPhone 14 Top 5 rumours: <a href=""https://youtu.be/bb4PirfSz4A"">https://youtu.be/bb4PirfSz4A</a>",2022-09-02T07:29:12Z,0,0
Samuel SP,Income tax be like thank you for the tip ..<br>🤣🤣,2022-09-02T07:09:54Z,0,0
Samuel SP,&quot;Isame main toh mera poora khandan including first man of my family jayega ..!!!&quot; ..<br>🤣🤣,2022-09-02T07:08:44Z,0,1
Kartik Shayani,🙏👣🙏👣🙏,2022-09-02T06:37:16Z,0,0
Eating Show ,Call nhi Showoff ke liye hoga 🤣🤣🤣,2022-09-02T06:28:40Z,1,0
Harry Dev,Sandeep Maheswari Session mai ne apne iska price bata diya h btw…<br>64 lakh is price<br>A huge huge price 😱😱😱,2022-09-02T06:17:16Z,0,0
hare Krishna  radhe,Good morning,2022-09-02T06:15:50Z,0,0
hare Krishna  radhe,Gaurav bhai agar apse baat krni ho to mane kaise Karu phone ke bare me,2022-09-02T06:15:46Z,0,0
SB,Give away kab karoge,2022-09-02T05:32:26Z,0,0
YT Pro,84 lakh ka phone h yee bro,2022-09-02T04:36:47Z,0,0
Mr. Sameer Shaikh,Bhai aapke bad muje Dede na aap ka channel 🤣,2022-09-02T04:26:08Z,0,0
bestclipsfhilm,Jarurat kya hai ..🤣😂,2022-09-02T04:22:18Z,0,0
Colour YOUR HEART,Is se atcha gariboon me baat deta paisa,2022-09-02T02:08:51Z,1,0
shorts~official,64lakh.ka phone,2022-09-02T02:08:23Z,0,0
The TechLife,"I am not even close to buy this GEM, but Watched the whole video till the last second .😂",2022-09-02T02:07:33Z,4,0
shorts~official,Kon Kon Sandeep maeshwari ka shot dek ke aaya he,2022-09-02T02:01:08Z,0,0
Paaji on the way,"<a href=""https://youtu.be/TK8UYnWOgfQ"">https://youtu.be/TK8UYnWOgfQ</a>",2022-09-01T22:02:09Z,0,0
Because English Matters,"<a href=""https://youtu.be/lud4uBLekU4"">https://youtu.be/lud4uBLekU4</a>",2022-09-01T19:41:45Z,0,0
Prosenjit Saha,Paisa hi paisa ...,2022-09-01T19:34:03Z,0,0
G. R.,😛😡 <b>Ajeeb kam karte hain guruji. Iphone khareedna toh samajh me aata hai par itne paise dekar ! You could have helped some kids who are dying of hunger or some deadly diseases and cannot be helped. Unki madad karke apko jyada khushi milti. Apko is iphone se bhi jyada khushi milti jab aap un bachho ko apni god me utthate aur gale lagate. Agar mere pas faltu me utne paise pade hote toh mai yahi karta.</b>,2022-09-01T19:19:44Z,1,0
G. R.,😛😡   <b>*Ajeeb kam karte hain guruji. Iphone khareedna toh samajh me aata hai par itne paise dekar ! You could have helped some kids who are dying of hunger or some deadly diseases and cannot be helped. Unki madad karke apko jyada khushi milti.</b> <b>Apko is iphone se bhi jyada khushi milti jab aap un bachho ko apni god me utthate aur gale lagate. Agar mere pas faltu me utne paise pade hote toh mai yahi karta.*</b>,2022-09-01T19:18:21Z,1,0
cocktail,80K usdt,2022-09-01T18:38:17Z,0,0
Đîbý@ñ§hü Ňäťh,Chlo bhai ismei toh charger mila ...at last...,2022-09-01T18:36:28Z,0,0
Sameer Ahmed,Bhai aap video bhot badiya banate ho love you Gaurav bhai,2022-09-01T18:36:19Z,0,0
Tkcr Vlogs,Hii,2022-09-01T18:12:56Z,0,0
M Jameel,give away kedu,2022-09-01T17:24:39Z,0,1
Yogesh Rajput,Most of the people come from Sandeep Maheshwari show😄,2022-09-01T17:22:16Z,0,0
Swapnasarit Mohanty,Drop test karo Bhai😋,2022-09-01T17:14:19Z,0,0
Junaid Shaikh JD,Mere paas bhi yahi edition hai 64 lakh tak mil jata hai 😍❤️,2022-09-01T17:03:30Z,0,0
Pradeep Mahapatra,Who is here after Sandeep Maheshwari video 😂😂 when he is showing this phone 😂,2022-09-01T16:54:08Z,0,0
HULK&GAMING,Maine unsubscribe kr diya.......ye kissi km ka video nhi bnata hai only show off on your own channel,2022-09-01T16:48:35Z,0,0
Harsh Jaiswal,While making this phone makers be like aaj ek chutiye ka bada wala chutiya kaatte h,2022-09-01T16:47:46Z,1,0
Ashish Tiwari,Price kya hai sir please batao,2022-09-01T16:08:11Z,0,0
Rakesh prajapati,.price  is 64  Lakh,2022-09-01T15:54:02Z,0,0
Satish Kapoor,Congrats sir u one of this,2022-09-01T15:51:03Z,0,1
Irshad Ahmad,Price bata do bhai suspence me mat rakho,2022-09-01T15:34:41Z,0,1
kunal kuttar hindu,86 crore ka h,2022-09-01T14:59:19Z,1,0
Hacker Graphics,"$80,000",2022-09-01T14:41:35Z,0,0
Renu Sharma,I want,2022-09-01T14:29:44Z,0,0
Gurjeet Singh,80000 dollars price,2022-09-01T14:25:47Z,0,1
Rajeev Kumar,63 lakh 93 hajar📱,2022-09-01T14:09:01Z,0,0
Kuber Handa,Please send this phone to Jerry rig everything,2022-09-01T13:54:34Z,0,0
Samay Sharma,OMG🔥🔥🥳🥳<br>Congrats sirji ❤️,2022-09-01T13:28:00Z,1,0
RK gaming,70 lakh ka phone 3 bhk flat ai jayga,2022-09-01T13:24:59Z,0,0
Akash BGT,64 lakh ka hai ye mobile ✌️🔥,2022-09-01T12:48:15Z,0,0
Aftab Qureshi,Oʜ ʜᴀᴍ ᴛᴏ sɪғ sᴀᴘɴᴇ ᴍᴇ ʜᴇ ᴅᴇᴋʜ sᴀᴋᴛᴇ ʜᴇ I ᴘʜᴏɴᴇ 😅,2022-09-01T12:41:25Z,0,0
Md altamash alam,Sir apka mobile price 64 lac,2022-09-01T12:16:56Z,0,0
Md altamash alam,Sir apka mobile  price 64 lack,2022-09-01T12:16:29Z,0,0
Dewasish Chettri,Bhai bekar hai fijul kharxa,2022-09-01T11:43:11Z,0,0
sultan sheikh,Price kya hai 25000 ka hai,2022-09-01T11:37:47Z,0,0
sultan sheikh,Mera pass realme 8 best hai mera liya,2022-09-01T11:34:24Z,0,0
Nilesh Garg,"सर 30 लाख का फोन ले लेते,, बाकी orphanage या जरुरतमंदों में donate कर देते...",2022-09-01T11:15:52Z,0,0
Sunita Maikap,$63250 iPhone 13 pro,2022-09-01T11:05:59Z,0,0
Shriram Mane @mh26,wast of money,2022-09-01T10:58:01Z,0,0
manish mahi,64 lack around price...,2022-09-01T10:36:14Z,0,0
Lucky Mashi,पैसे की बर्बादी बस और कुछ नहीं😂😂😂😂😂,2022-09-01T10:27:43Z,2,0
Rahul Khanore,64 lak,2022-09-01T10:05:17Z,0,0
PARVEEN KUMAR,OMG 😃,2022-09-01T09:58:39Z,0,0
Chandan Sahadev Sanap,"Price - $80,000 / ₹64,00,000<br>.<br>.<br>.<br>By @SandeepMaheshwari Show.",2022-09-01T08:55:25Z,0,0
G.S.T PUBG LIVE,Agar me aapse call krne ke liye mobile mangu to aap de sakte ho ya technical Guruji mana krdenge 😂,2022-09-01T08:01:02Z,0,0
Ravina Sethiya,Bhiya  hm dekh hi sakte h pr kbhi nhi le payege   ...... Sayad bhiya,2022-09-01T07:31:44Z,0,0
TRYJEANS,Tit tik voice issue,2022-09-01T07:27:21Z,0,0
jimmy gill,Box ke uper caviar ki branding jhali lg rhi hai font ade mite hoye hai,2022-09-01T06:57:52Z,0,0
Sam Shinde,6400000,2022-09-01T06:57:10Z,0,0
Ďěveĺ Ăļì,Technical phuddu ggggg,2022-09-01T06:41:54Z,0,0
Travel with Harshit,Itne paise aa kaha se rahe hai chachha 😂 Sandeep Maheshwari ki Video me bataya aapne 65 Lakh ka hai ye ❤️‍🔥❤️‍🔥,2022-09-01T06:38:34Z,0,0
Sanju Baba,Sandeep maheswari sir also  praised this phone 🤑,2022-09-01T06:09:27Z,0,0
Shadab Gaming 01,Cost = 80000 dolor 😱😱😱😱😱,2022-09-01T05:56:08Z,1,0
UJJWAL TYAGI,64 lakh hai hai bhaiyo paisa brbd🤣,2022-09-01T05:51:54Z,0,0
iROBOT Gaming,Kam se kam 7000000 lakh ka kai,2022-09-01T04:58:16Z,0,0
Neeraj Deshmukh,Kon kon Sandeep Maheshwari ki video dekhne ke baad aaya h 😂,2022-09-01T04:55:17Z,1,0
smsmsm,👌👌👌🌻🌻🌻,2022-09-01T04:51:50Z,0,0
smsmsm,👍👍👍👌👌👌😄😄😄,2022-09-01T04:51:40Z,0,0
AMAZING FACTS,Gurujii to chand ko dharti pe le aaye,2022-09-01T04:45:40Z,0,0
mrgauravz7,Phone ka Kimat 65 lakh hai 🔥,2022-09-01T04:14:05Z,0,0
Vinay Rawat,"he bought it for 80,000$ which is around 64lakhs ...",2022-09-01T04:13:44Z,0,0
Vinay Rawat,i came here after watching the episode of  sandeep maheshwari with technical guruji,2022-09-01T04:10:49Z,0,0
Shingirai Austin,Chalake dikhao yar... Is se phone kar sakte hain Gourav vai?,2022-09-01T03:53:21Z,0,0
technical home,6400000,2022-09-01T03:47:00Z,0,0
Doner Shammi,Phones be like = kya se kya ho gaye dekhte dekhte 😂😂😂,2022-09-01T03:46:26Z,0,0
Mukesh Kumar,Kon kon Sandeep Maheshwari ke show ko dekhne ke baad yaha aaya hai gold iPhone dekhne 😅,2022-09-01T03:37:09Z,2,0
Yes I'm copyright videos,64.. lakh ka phone hai.😱😱😱,2022-09-01T03:02:36Z,3,0
Manuraj Mahato,80laks ka  he sir,2022-09-01T01:52:41Z,1,0
Raman Roy,Bhai ye 64 lakh ka phone hai na,2022-09-01T00:41:34Z,1,0
Sagar bale GR,65₹ lakh rs k hai 😂😀,2022-09-01T00:17:51Z,0,0
zain,Nice cover guruji,2022-08-31T21:32:23Z,0,0
Siraj Ali,It cost him $84000,2022-08-31T21:17:54Z,0,0
JOY OF LIVING,Caviar be like chutiyo ko aur chutiya banao paise kamao😂😂😂 just give it a thought does it really worth it 🙃it’s fine if you’ve cash lying around you but still paying that amount just for a phone is still considered stupid 🥲,2022-08-31T20:35:22Z,0,0
Career in Trading,Who is watching this video after Sandeep Maheshwari session,2022-08-31T20:14:55Z,0,0
Ahsan Arshad,80k dollar……. phone price 🫡,2022-08-31T19:53:53Z,0,0
Hitesh Gidwani,Awesome phone TG bhai,2022-08-31T19:47:29Z,0,0
sahil's tech4u,Who came after seeing sandeep maheshwari session with technical guruji 💜💜✨💜💜,2022-08-31T19:44:57Z,0,0
Rubal Bagan,It won’t support MagSafe lol,2022-08-31T19:39:40Z,0,0
Anandji Educator,Sandeep Maheshwari is legend 💙,2022-08-31T19:29:30Z,1,1
Bhartiya Kattar Sanatani Gosevak,Bhai iss phone me ye peele peele sabudane kaha se aa gaye🤣🤣🤣🤣,2022-08-31T19:19:04Z,1,0
Divanshu Sahota,64 lakh ⚡⚡,2022-08-31T19:03:44Z,1,0
Dilip Das,Give me some money please,2022-08-31T18:17:39Z,0,0
Dilip Das,I love mechanical watch. You must have Patek philipe,2022-08-31T18:16:02Z,0,0
mohsin ali,650000 INR,2022-08-31T17:38:00Z,0,0
Jaydeep Singh,Phone kam ghadi Jada lagta h .<br>Ya yu kaho ye sb paso k chochle  h,2022-08-31T17:36:36Z,0,0
Sudhir Swaraj,Kaun kaun es video ko Sandeep Maheshwari sir ki video dekhne k bad aya h?😂😂,2022-08-31T17:36:18Z,2,1
Rk Sidhpura,Congratulations,2022-08-31T17:24:49Z,0,0
The Illuminated  One,Perks of being with the brotherhood,2022-08-31T16:59:39Z,0,0
꧁SUKH꧂,Iphone 13 pro max 🥺🥺🥺😭😭,2022-08-31T16:25:45Z,1,0
꧁SUKH꧂,My dream,2022-08-31T16:25:18Z,1,0
꧁SUKH꧂,Bhai 1 iphone muje b de do 🥺,2022-08-31T16:24:57Z,1,0
yogesh Kumar,Wow amazing   mobile  guru jee,2022-08-31T15:55:22Z,0,0
SAILEE LOKRE,It&#39;s 61 Lakh ka phone 😭,2022-08-31T15:51:03Z,0,0
NARESH BAWA,"Imagine if it fells down and this cover breaks,the cover is more expensive than iphone",2022-08-31T15:37:01Z,36,1
Tubai Chakraborty,Mai garib hoo 🤣🤣🤣🤣🤣,2022-08-31T15:11:44Z,0,0
Dub King,Singel Pic 😘,2022-08-31T12:02:08Z,0,0
Hacker Gaming,"<a href=""https://youtu.be/LsgEVA4kd0w"">https://youtu.be/LsgEVA4kd0w</a>",2022-08-31T11:42:56Z,0,0
azeezvsk,Paisay barbaad 🤣,2022-08-31T11:31:54Z,0,0
Shankar parmar Rajput,Very nice sir and congratulations 🎉🎉 for i phone you are genius ☺️😅,2022-08-31T11:28:21Z,2,0
Jitendra Khedar,Those who are watching it will never buy it.,2022-08-31T10:32:32Z,0,0
NOOB GAMERS,This iPhone is 65 Lacks Rupees 🤑🤑,2022-08-31T10:21:11Z,0,0
City Lover,Aapka video and aapka ye phone dekh ke.....apple 13 b bekaar lag raha hai ab,2022-08-31T09:44:27Z,0,0
kanchan baidya,I wanted to buy it,2022-08-31T09:21:42Z,0,0
kanchan baidya,How can i boy it,2022-08-31T09:21:33Z,0,0
Arif Khan,I&#39;m short its an iPhone case which is costing around Rs 60+ lakhs 🤯,2022-08-31T09:02:11Z,0,1
Vladimir Putin,Charger me gold plating kyun nhi karwayi?,2022-08-31T08:59:45Z,0,0
HEY VISHAL,80000 dollars guru ji kamal kar diya.....😱😱😱😱,2022-08-31T08:30:19Z,1,0
Altamash Shaikh,Who is after Sandeep maheshwari colab video😁😀,2022-08-31T08:18:08Z,1,1
Arun Kumar,64 lakh dam hai aap Sandeep sir ke session me bataye the,2022-08-31T07:44:58Z,0,1
Faheem,Einstein ki konsi equation likhe hin,2022-08-31T07:27:03Z,0,0
Godawari indus,Sandeep Maheshwari ke vedio ke baad kon kon aaya hai,2022-08-31T06:58:51Z,0,1
Sayandeep Pal,"This shows us how money creates opportunities. Collab with a reputed brand, pick some premium products redesign it&#39;s back, and sell only one piece with a very high margin.",2022-08-31T06:46:54Z,0,0
Shubham Gupta,Bro bt what when the iphone 13 becomes outdated in next few years…what u will do with the watch and those meteor pieces..,2022-08-31T06:30:22Z,0,0
alok kumar,Bossdk 100 rupees ka cover laga leta itni bakchodi karne ki kya jarurat thi,2022-08-31T06:23:00Z,1,0
Massboy,Kabhi chori huwa to pura khandan jayega Tera😂😂😂,2022-08-31T05:53:57Z,0,0
Tanmay Mund Mayank,Sandeep Maheshwari episode dekh k guruji ka phn dekhna hai,2022-08-31T05:03:20Z,0,0
Laakhan Pawar,Price only ₹ 64 Lakh rupaye,2022-08-31T04:57:03Z,1,0
Mr. Ankit Nain,68 lakh ka phone hai biddu 68 lakh ka isme tera Sb kuch chla jayengga re baba😳😲🤯🤯😛😛😛,2022-08-31T04:53:08Z,1,0
Deepak Vishwkarma,Durability test kab la rha hu iska ???😂,2022-08-31T04:24:19Z,0,0
भगवाधारी🚩,Bhaiya hme de dijiye apna purana wla phone,2022-08-31T03:50:45Z,0,0
SURYANSHFF,Sandeep Maheshwari sar ne promote kr diya guru ji ke mobile ko 😂,2022-08-31T03:33:46Z,1,0
hare krishna☺,TuM BC HO ETNA PAISA KA SADUPYOG KARO AND GAREEBO KE MADAD KARO,2022-08-31T03:32:15Z,0,0
VISHAL JAGALE,Not so good,2022-08-31T03:12:38Z,0,0
Hardik Patel,"यही तो जीवन का रोना है,<br>अलमारी में बहुत सोना है,<br>मगर भाग्य में नही सोना है",2022-08-31T02:55:29Z,0,0
